Timestamp,signal
1353069360,1.0
1353069720,1.0
1353069900,1.0
1353069960,1.0
1353070020,1.0
1353070140,1.0
1353070200,1.0
1353070500,1.0
1353072420,1.0
1353072480,1.0
1353072540,1.0
1353072600,1.0
1353072660,1.0
1353072720,1.0
1353072840,1.0
1353074340,1.0
1353074640,1.0
1353074700,1.0
1353075780,1.0
1353076500,1.0
1353077280,1.0
1353077940,1.0
1353078000,1.0
1353078060,1.0
1353078120,1.0
1353078180,1.0
1353078240,1.0
1353078300,1.0
1353078360,1.0
1353078420,1.0
1353078600,1.0
1353078660,1.0
1353078720,1.0
1353078780,1.0
1353078840,1.0
1353078960,1.0
1353079200,1.0
1353079380,1.0
1353079560,1.0
1353079620,1.0
1353079680,1.0
1353079860,1.0
1353079920,1.0
1353080280,1.0
1353080340,1.0
1353081660,1.0
1353082320,1.0
1353084060,1.0
1353084120,1.0
1353084240,1.0
1353084780,1.0
1353085440,1.0
1353085500,1.0
1353085560,1.0
1353085620,1.0
1353085680,1.0
1353085740,1.0
1353085980,1.0
1353086040,1.0
1353086100,1.0
1353087240,1.0
1353088320,1.0
1353088440,1.0
1353088500,1.0
1353088560,1.0
1353088680,1.0
1353088860,1.0
1353088980,1.0
1353089040,1.0
1353089100,1.0
1353089160,1.0
1353089220,1.0
1353089280,1.0
1353089640,1.0
1353089760,1.0
1353090420,1.0
1353090480,1.0
1353090600,1.0
1353090660,1.0
1353090840,1.0
1353090900,1.0
1353091020,1.0
1353091080,1.0
1353091200,1.0
1353091380,1.0
1353091740,1.0
1353091800,1.0
1353091980,1.0
1353092400,1.0
1353094260,1.0
1353094320,1.0
1353094380,1.0
1353094440,1.0
1353097080,1.0
1353097140,1.0
1353097200,1.0
1353100440,1.0
1353101820,1.0
1353102600,1.0
1353106680,1.0
1353107160,1.0
1353107340,1.0
1353107400,1.0
1353107460,1.0
1353108000,1.0
1353108660,1.0
1353111060,1.0
1353113220,1.0
1353113340,1.0
1353113940,1.0
1353114600,1.0
1353122640,1.0
1353123720,1.0
1353124200,1.0
1353124260,1.0
1353124680,1.0
1353129240,1.0
1353129960,1.0
1353130200,1.0
1353140220,1.0
1353140280,1.0
1353140340,1.0
1353140640,1.0
1353140820,1.0
1353141000,1.0
1353149460,1.0
1353150120,1.0
1353152100,1.0
1353153780,1.0
1353154320,1.0
1353164940,1.0
1353166680,1.0
1353166740,1.0
1353166800,1.0
1353166980,1.0
1353168660,1.0
1353169320,1.0
1353171480,1.0
1353171780,1.0
1353173160,1.0
1353174060,1.0
1353174180,1.0
1353174780,1.0
1353176160,1.0
1353176520,1.0
1353176580,1.0
1353176640,1.0
1353176700,1.0
1353176880,1.0
1353177180,1.0
1353177240,1.0
1353178620,1.0
1353179280,1.0
1353179460,1.0
1353180660,1.0
1353180720,1.0
1353180780,1.0
1353180900,1.0
1353184260,1.0
1353184320,1.0
1353188940,1.0
1353189300,1.0
1353189360,1.0
1353192900,1.0
1353200700,1.0
1353201780,1.0
1353201840,1.0
1353202260,1.0
1353223620,1.0
1353228960,1.0
1353229440,1.0
1353229980,1.0
1353232800,1.0
1353234720,1.0
1353235380,1.0
1353242220,1.0
1353242640,1.0
1353242880,1.0
1353248520,1.0
1353250200,1.0
1353252960,1.0
1353255300,1.0
1353255600,1.0
1353255900,1.0
1353255960,1.0
1353256020,1.0
1353256080,1.0
1353256140,1.0
1353256200,1.0
1353256260,1.0
1353256320,1.0
1353256380,1.0
1353256440,1.0
1353256500,1.0
1353256620,1.0
1353257700,1.0
1353260280,1.0
1353260940,1.0
1353261000,1.0
1353262020,1.0
1353262080,1.0
1353263400,1.0
1353263880,1.0
1353266460,1.0
1353267120,1.0
1353267540,1.0
1353267600,1.0
1353267960,1.0
1353268140,1.0
1353269160,1.0
1353271080,1.0
1353271200,1.0
1353271560,1.0
1353271860,1.0
1353272100,1.0
1353273960,1.0
1353274080,1.0
1353274560,1.0
1353275220,1.0
1353280080,1.0
1353280740,1.0
1353281100,1.0
1353282600,1.0
1353282780,1.0
1353283080,1.0
1353283260,1.0
1353283440,1.0
1353283740,1.0
1353284760,1.0
1353287220,1.0
1353294060,1.0
1353295320,1.0
1353295980,1.0
1353296040,1.0
1353296460,1.0
1353296520,1.0
1353302280,1.0
1353303660,1.0
1353304380,1.0
1353304980,1.0
1353307080,1.0
1353307440,1.0
1353307740,1.0
1353307800,1.0
1353307860,1.0
1353310140,1.0
1353310200,1.0
1353310680,1.0
1353314340,1.0
1353315480,1.0
1353315900,1.0
1353317340,1.0
1353317700,1.0
1353317880,1.0
1353317940,1.0
1353318120,1.0
1353318180,1.0
1353319140,1.0
1353319260,1.0
1353319680,1.0
1353319740,1.0
1353319860,1.0
1353319920,1.0
1353320040,1.0
1353320100,1.0
1353320160,1.0
1353320220,1.0
1353320280,1.0
1353320340,1.0
1353320400,1.0
1353320460,1.0
1353320520,1.0
1353320580,1.0
1353320640,1.0
1353320700,1.0
1353320760,1.0
1353320820,1.0
1353320880,1.0
1353320940,1.0
1353321600,1.0
1353321900,1.0
1353321960,1.0
1353322380,1.0
1353322440,1.0
1353323280,1.0
1353323340,1.0
1353323400,1.0
1353323520,1.0
1353323580,1.0
1353323940,1.0
1353324060,1.0
1353324180,1.0
1353324300,1.0
1353324780,1.0
1353324960,1.0
1353325260,1.0
1353325800,1.0
1353325860,1.0
1353325920,1.0
1353325980,1.0
1353326040,1.0
1353326100,1.0
1353326160,1.0
1353326220,1.0
1353326400,1.0
1353326460,1.0
1353326520,1.0
1353326580,1.0
1353326640,1.0
1353327300,1.0
1353327480,1.0
1353328140,1.0
1353328800,1.0
1353329460,1.0
1353329940,1.0
1353330000,1.0
1353330480,1.0
1353330900,1.0
1353331320,1.0
1353332280,1.0
1353332340,1.0
1353332580,1.0
1353332700,1.0
1353334200,1.0
1353334260,1.0
1353334320,1.0
1353334560,1.0
1353335040,1.0
1353335220,1.0
1353335280,1.0
1353335400,1.0
1353335460,1.0
1353335580,1.0
1353335640,1.0
1353335880,1.0
1353336300,1.0
1353336960,1.0
1353337320,1.0
1353337920,1.0
1353338880,1.0
1353339000,1.0
1353339240,1.0
1353339480,1.0
1353339540,1.0
1353339780,1.0
1353340080,1.0
1353340200,1.0
1353340260,1.0
1353342120,1.0
1353342780,1.0
1353342840,1.0
1353343140,1.0
1353343200,1.0
1353343560,1.0
1353343860,1.0
1353345180,1.0
1353345780,1.0
1353345900,1.0
1353346860,1.0
1353349500,1.0
1353350280,1.0
1353350340,1.0
1353350400,1.0
1353350460,1.0
1353350520,1.0
1353350580,1.0
1353350640,1.0
1353350700,1.0
1353350760,1.0
1353351960,1.0
1353353520,1.0
1353354180,1.0
1353354360,1.0
1353354480,1.0
1353354720,1.0
1353354780,1.0
1353355380,1.0
1353355440,1.0
1353355500,1.0
1353356100,1.0
1353356160,1.0
1353357600,1.0
1353357720,1.0
1353358260,1.0
1353358320,1.0
1353358380,1.0
1353358440,1.0
1353358500,1.0
1353358560,1.0
1353359340,1.0
1353360300,1.0
1353360480,1.0
1353362940,1.0
1353363300,1.0
1353363840,1.0
1353363960,1.0
1353364140,1.0
1353364260,1.0
1353364320,1.0
1353365700,1.0
1353365820,1.0
1353366360,1.0
1353367260,1.0
1353370800,1.0
1353372300,1.0
1353372960,1.0
1353373260,1.0
1353378840,1.0
1353379500,1.0
1353380160,1.0
1353382200,1.0
1353383340,1.0
1353383640,1.0
1353391680,1.0
1353392340,1.0
1353392400,1.0
1353392460,1.0
1353392520,1.0
1353392580,1.0
1353394500,1.0
1353399180,1.0
1353399840,1.0
1353400800,1.0
1353402240,1.0
1353402540,1.0
1353402660,1.0
1353402780,1.0
1353403080,1.0
1353403440,1.0
1353403620,1.0
1353403680,1.0
1353404820,1.0
1353404880,1.0
1353404940,1.0
1353405180,1.0
1353405240,1.0
1353405300,1.0
1353405480,1.0
1353405840,1.0
1353405900,1.0
1353406140,1.0
1353406200,1.0
1353406260,1.0
1353406500,1.0
1353406800,1.0
1353407220,1.0
1353407520,1.0
1353408060,1.0
1353408540,1.0
1353408660,1.0
1353408720,1.0
1353408780,1.0
1353408840,1.0
1353408900,1.0
1353408960,1.0
1353409080,1.0
1353409500,1.0
1353409800,1.0
1353410460,1.0
1353410940,1.0
1353411720,1.0
1353412200,1.0
1353412680,1.0
1353412800,1.0
1353412860,1.0
1353412920,1.0
1353412980,1.0
1353413100,1.0
1353413400,1.0
1353413580,1.0
1353413700,1.0
1353413760,1.0
1353413940,1.0
1353414000,1.0
1353414060,1.0
1353414120,1.0
1353414180,1.0
1353414240,1.0
1353414300,1.0
1353414420,1.0
1353414780,1.0
1353415200,1.0
1353415500,1.0
1353415560,1.0
1353415620,1.0
1353415680,1.0
1353416760,1.0
1353416880,1.0
1353416940,1.0
1353417480,1.0
1353417540,1.0
1353417600,1.0
1353417660,1.0
1353418320,1.0
1353418560,1.0
1353418680,1.0
1353419040,1.0
1353419340,1.0
1353419820,1.0
1353419940,1.0
1353420000,1.0
1353420060,1.0
1353420120,1.0
1353420180,1.0
1353420600,1.0
1353420660,1.0
1353422640,1.0
1353424740,1.0
1353424800,1.0
1353424860,1.0
1353425100,1.0
1353425160,1.0
1353425400,1.0
1353426060,1.0
1353426300,1.0
1353427380,1.0
1353428400,1.0
1353428880,1.0
1353428940,1.0
1353429540,1.0
1353429660,1.0
1353429720,1.0
1353429840,1.0
1353430080,1.0
1353430140,1.0
1353430380,1.0
1353430800,1.0
1353430980,1.0
1353432600,1.0
1353433020,1.0
1353433080,1.0
1353433260,1.0
1353433500,1.0
1353433740,1.0
1353433920,1.0
1353435480,1.0
1353435840,1.0
1353437280,1.0
1353438240,1.0
1353439140,1.0
1353439380,1.0
1353440760,1.0
1353441060,1.0
1353441540,1.0
1353441600,1.0
1353443700,1.0
1353443940,1.0
1353444240,1.0
1353444540,1.0
1353446820,1.0
1353447480,1.0
1353447540,1.0
1353448980,1.0
1353449280,1.0
1353449340,1.0
1353450240,1.0
1353450300,1.0
1353450360,1.0
1353450420,1.0
1353450480,1.0
1353451080,1.0
1353453600,1.0
1353454200,1.0
1353456540,1.0
1353461160,1.0
1353462360,1.0
1353466560,1.0
1353466620,1.0
1353466680,1.0
1353466740,1.0
1353466800,1.0
1353466860,1.0
1353466920,1.0
1353466980,1.0
1353467040,1.0
1353467100,1.0
1353467160,1.0
1353467220,1.0
1353467340,1.0
1353467400,1.0
1353467520,1.0
1353467580,1.0
1353467640,1.0
1353467760,1.0
1353467820,1.0
1353468360,1.0
1353468720,1.0
1353469320,1.0
1353469440,1.0
1353471060,1.0
1353471300,1.0
1353472800,1.0
1353472860,1.0
1353473040,1.0
1353476700,1.0
1353478740,1.0
1353478800,1.0
1353478860,1.0
1353478920,1.0
1353478980,1.0
1353480360,1.0
1353483660,1.0
1353485760,1.0
1353486240,1.0
1353486300,1.0
1353487320,1.0
1353489720,1.0
1353489900,1.0
1353490380,1.0
1353490500,1.0
1353490980,1.0
1353491340,1.0
1353491520,1.0
1353491880,1.0
1353492000,1.0
1353492540,1.0
1353492720,1.0
1353493200,1.0
1353493260,1.0
1353493320,1.0
1353493380,1.0
1353493440,1.0
1353493500,1.0
1353493560,1.0
1353493680,1.0
1353493740,1.0
1353493800,1.0
1353493860,1.0
1353493920,1.0
1353495660,1.0
1353496800,1.0
1353497160,1.0
1353497760,1.0
1353497820,1.0
1353499260,1.0
1353499620,1.0
1353500520,1.0
1353501000,1.0
1353501360,1.0
1353502860,1.0
1353503160,1.0
1353505560,1.0
1353505740,1.0
1353507300,1.0
1353507360,1.0
1353508620,1.0
1353509220,1.0
1353510600,1.0
1353511200,1.0
1353511860,1.0
1353513960,1.0
1353518820,1.0
1353519480,1.0
1353520080,1.0
1353524220,1.0
1353524340,1.0
1353524640,1.0
1353524820,1.0
1353524940,1.0
1353525900,1.0
1353526500,1.0
1353527820,1.0
1353527940,1.0
1353529740,1.0
1353529920,1.0
1353530340,1.0
1353530700,1.0
1353530880,1.0
1353531540,1.0
1353531600,1.0
1353531660,1.0
1353531720,1.0
1353531780,1.0
1353531840,1.0
1353531900,1.0
1353533040,1.0
1353533520,1.0
1353533580,1.0
1353536340,1.0
1353536520,1.0
1353537360,1.0
1353537420,1.0
1353537480,1.0
1353537840,1.0
1353539160,1.0
1353541440,1.0
1353541620,1.0
1353541740,1.0
1353541920,1.0
1353541980,1.0
1353542040,1.0
1353542100,1.0
1353542220,1.0
1353542340,1.0
1353542520,1.0
1353542580,1.0
1353542640,1.0
1353542700,1.0
1353542760,1.0
1353542820,1.0
1353545280,1.0
1353545580,1.0
1353545880,1.0
1353546120,1.0
1353555660,1.0
1353555900,1.0
1353555960,1.0
1353556080,1.0
1353556140,1.0
1353556200,1.0
1353556260,1.0
1353556320,1.0
1353556920,1.0
1353557280,1.0
1353557340,1.0
1353557400,1.0
1353557460,1.0
1353557520,1.0
1353557580,1.0
1353557880,1.0
1353558000,1.0
1353558060,1.0
1353558180,1.0
1353558660,1.0
1353558960,1.0
1353559020,1.0
1353559080,1.0
1353559260,1.0
1353559980,1.0
1353560760,1.0
1353560820,1.0
1353560880,1.0
1353561840,1.0
1353563160,1.0
1353563400,1.0
1353565200,1.0
1353566040,1.0
1353566100,1.0
1353566580,1.0
1353566820,1.0
1353566880,1.0
1353566940,1.0
1353567000,1.0
1353567060,1.0
1353568320,1.0
1353568860,1.0
1353569760,1.0
1353569820,1.0
1353570000,1.0
1353570360,1.0
1353571080,1.0
1353571500,1.0
1353572940,1.0
1353573000,1.0
1353573600,1.0
1353573900,1.0
1353573960,1.0
1353574020,1.0
1353574140,1.0
1353574260,1.0
1353574440,1.0
1353574620,1.0
1353574740,1.0
1353574860,1.0
1353574920,1.0
1353575100,1.0
1353575160,1.0
1353575220,1.0
1353575280,1.0
1353575520,1.0
1353575580,1.0
1353575640,1.0
1353576180,1.0
1353576420,1.0
1353576780,1.0
1353576840,1.0
1353577020,1.0
1353577200,1.0
1353577680,1.0
1353577740,1.0
1353577800,1.0
1353577860,1.0
1353577920,1.0
1353577980,1.0
1353578040,1.0
1353578100,1.0
1353578160,1.0
1353578220,1.0
1353578760,1.0
1353579000,1.0
1353579060,1.0
1353579180,1.0
1353579300,1.0
1353579360,1.0
1353579480,1.0
1353579660,1.0
1353579720,1.0
1353580140,1.0
1353580200,1.0
1353580320,1.0
1353580380,1.0
1353580560,1.0
1353581100,1.0
1353581220,1.0
1353581760,1.0
1353582360,1.0
1353582480,1.0
1353582900,1.0
1353583140,1.0
1353583260,1.0
1353583500,1.0
1353583560,1.0
1353583860,1.0
1353584160,1.0
1353584520,1.0
1353585720,1.0
1353585900,1.0
1353585960,1.0
1353586020,1.0
1353586260,1.0
1353586980,1.0
1353587040,1.0
1353587100,1.0
1353587280,1.0
1353587340,1.0
1353587640,1.0
1353587940,1.0
1353588000,1.0
1353588060,1.0
1353588120,1.0
1353588360,1.0
1353588480,1.0
1353588540,1.0
1353588720,1.0
1353588780,1.0
1353588840,1.0
1353589080,1.0
1353589140,1.0
1353589200,1.0
1353589260,1.0
1353589680,1.0
1353589740,1.0
1353589980,1.0
1353590640,1.0
1353590700,1.0
1353590760,1.0
1353591060,1.0
1353591120,1.0
1353591300,1.0
1353592080,1.0
1353592200,1.0
1353592260,1.0
1353592320,1.0
1353592380,1.0
1353593040,1.0
1353593220,1.0
1353593400,1.0
1353593460,1.0
1353593520,1.0
1353593700,1.0
1353593760,1.0
1353594060,1.0
1353594300,1.0
1353594360,1.0
1353594420,1.0
1353594540,1.0
1353594660,1.0
1353594960,1.0
1353595080,1.0
1353595620,1.0
1353595980,1.0
1353596040,1.0
1353596220,1.0
1353596280,1.0
1353596340,1.0
1353596520,1.0
1353596580,1.0
1353596880,1.0
1353597000,1.0
1353597120,1.0
1353597240,1.0
1353597840,1.0
1353598200,1.0
1353598260,1.0
1353598320,1.0
1353598380,1.0
1353598440,1.0
1353598560,1.0
1353598620,1.0
1353598680,1.0
1353598740,1.0
1353598800,1.0
1353598860,1.0
1353599940,1.0
1353600000,1.0
1353600060,1.0
1353601680,1.0
1353602100,1.0
1353602520,1.0
1353602640,1.0
1353602700,1.0
1353603120,1.0
1353604320,1.0
1353605700,1.0
1353605760,1.0
1353605820,1.0
1353606000,1.0
1353606240,1.0
1353607680,1.0
1353608760,1.0
1353608880,1.0
1353608940,1.0
1353609360,1.0
1353609780,1.0
1353609840,1.0
1353609900,1.0
1353609960,1.0
1353610020,1.0
1353610440,1.0
1353610500,1.0
1353610560,1.0
1353610620,1.0
1353610980,1.0
1353611100,1.0
1353611220,1.0
1353611340,1.0
1353611640,1.0
1353611700,1.0
1353611760,1.0
1353611820,1.0
1353611880,1.0
1353611940,1.0
1353612000,1.0
1353612540,1.0
1353612600,1.0
1353614100,1.0
1353614760,1.0
1353614820,1.0
1353615300,1.0
1353615480,1.0
1353618240,1.0
1353622080,1.0
1353622740,1.0
1353622860,1.0
1353622920,1.0
1353623400,1.0
1353623460,1.0
1353623520,1.0
1353623820,1.0
1353624060,1.0
1353627600,1.0
1353628320,1.0
1353628380,1.0
1353628800,1.0
1353628920,1.0
1353628980,1.0
1353629340,1.0
1353630180,1.0
1353631980,1.0
1353635280,1.0
1353636660,1.0
1353637920,1.0
1353638160,1.0
1353641520,1.0
1353641640,1.0
1353642660,1.0
1353643320,1.0
1353643380,1.0
1353643500,1.0
1353646860,1.0
1353648120,1.0
1353648180,1.0
1353655920,1.0
1353656760,1.0
1353658560,1.0
1353661620,1.0
1353661920,1.0
1353662220,1.0
1353662760,1.0
1353662880,1.0
1353664020,1.0
1353664080,1.0
1353664680,1.0
1353665220,1.0
1353665340,1.0
1353665520,1.0
1353665760,1.0
1353666000,1.0
1353666240,1.0
1353666600,1.0
1353666660,1.0
1353666900,1.0
1353666960,1.0
1353668640,1.0
1353668700,1.0
1353668760,1.0
1353668820,1.0
1353668940,1.0
1353669000,1.0
1353670980,1.0
1353671220,1.0
1353672840,1.0
1353673620,1.0
1353673680,1.0
1353673740,1.0
1353674040,1.0
1353674280,1.0
1353675780,1.0
1353675900,1.0
1353676020,1.0
1353676740,1.0
1353676800,1.0
1353679800,1.0
1353680460,1.0
1353682200,1.0
1353682860,1.0
1353683280,1.0
1353683460,1.0
1353686580,1.0
1353687360,1.0
1353688020,1.0
1353688560,1.0
1353688620,1.0
1353689880,1.0
1353689940,1.0
1353691020,1.0
1353691260,1.0
1353691380,1.0
1353691500,1.0
1353694980,1.0
1353695880,1.0
1353696000,1.0
1353696180,1.0
1353696300,1.0
1353698220,1.0
1353699480,1.0
1353699540,1.0
1353700020,1.0
1353700080,1.0
1353700140,1.0
1353702420,1.0
1353704280,1.0
1353704820,1.0
1353704940,1.0
1353705000,1.0
1353705060,1.0
1353705120,1.0
1353705180,1.0
1353705300,1.0
1353705360,1.0
1353705780,1.0
1353705960,1.0
1353707100,1.0
1353708060,1.0
1353708660,1.0
1353709980,1.0
1353710040,1.0
1353710100,1.0
1353710160,1.0
1353710280,1.0
1353710340,1.0
1353710520,1.0
1353710580,1.0
1353710640,1.0
1353712260,1.0
1353712740,1.0
1353713880,1.0
1353714120,1.0
1353714180,1.0
1353714300,1.0
1353714480,1.0
1353714540,1.0
1353714660,1.0
1353714720,1.0
1353714780,1.0
1353714840,1.0
1353715140,1.0
1353715380,1.0
1353717600,1.0
1353719100,1.0
1353722100,1.0
1353722580,1.0
1353722760,1.0
1353724260,1.0
1353725400,1.0
1353725520,1.0
1353725580,1.0
1353733980,1.0
1353735120,1.0
1353736320,1.0
1353737760,1.0
1353742200,1.0
1353744360,1.0
1353744660,1.0
1353745320,1.0
1353745380,1.0
1353748680,1.0
1353750420,1.0
1353751980,1.0
1353752400,1.0
1353753720,1.0
1353753900,1.0
1353754380,1.0
1353754500,1.0
1353754560,1.0
1353754680,1.0
1353756600,1.0
1353756780,1.0
1353757020,1.0
1353757560,1.0
1353757680,1.0
1353762240,1.0
1353762360,1.0
1353762420,1.0
1353762480,1.0
1353762600,1.0
1353763020,1.0
1353763200,1.0
1353763560,1.0
1353763680,1.0
1353764160,1.0
1353764220,1.0
1353764280,1.0
1353764340,1.0
1353769380,1.0
1353773220,1.0
1353773280,1.0
1353775560,1.0
1353775680,1.0
1353776040,1.0
1353777300,1.0
1353778200,1.0
1353783240,1.0
1353783300,1.0
1353784980,1.0
1353785640,1.0
1353786120,1.0
1353786300,1.0
1353789900,1.0
1353790560,1.0
1353790680,1.0
1353791220,1.0
1353795600,1.0
1353797640,1.0
1353800760,1.0
1353800880,1.0
1353801420,1.0
1353802080,1.0
1353802740,1.0
1353808740,1.0
1353808800,1.0
1353808920,1.0
1353809760,1.0
1353813480,1.0
1353813600,1.0
1353813660,1.0
1353814620,1.0
1353818940,1.0
1353820500,1.0
1353823320,1.0
1353823920,1.0
1353824880,1.0
1353824940,1.0
1353825000,1.0
1353825060,1.0
1353827340,1.0
1353827460,1.0
1353828180,1.0
1353828900,1.0
1353829020,1.0
1353829140,1.0
1353829260,1.0
1353830100,1.0
1353830160,1.0
1353830220,1.0
1353830400,1.0
1353831720,1.0
1353831780,1.0
1353833520,1.0
1353833700,1.0
1353836580,1.0
1353836940,1.0
1353838260,1.0
1353839400,1.0
1353839460,1.0
1353839520,1.0
1353839580,1.0
1353839700,1.0
1353841620,1.0
1353842340,1.0
1353846000,1.0
1353849660,1.0
1353850080,1.0
1353850320,1.0
1353850980,1.0
1353852180,1.0
1353853080,1.0
1353856080,1.0
1353856740,1.0
1353857160,1.0
1353857400,1.0
1353857580,1.0
1353858240,1.0
1353858840,1.0
1353858900,1.0
1353861300,1.0
1353862320,1.0
1353867300,1.0
1353873600,1.0
1353875040,1.0
1353876900,1.0
1353877320,1.0
1353877560,1.0
1353878040,1.0
1353878220,1.0
1353878820,1.0
1353880020,1.0
1353881820,1.0
1353882180,1.0
1353882900,1.0
1353882960,1.0
1353883020,1.0
1353883860,1.0
1353884160,1.0
1353885660,1.0
1353886560,1.0
1353888300,1.0
1353888420,1.0
1353888660,1.0
1353888840,1.0
1353889140,1.0
1353889260,1.0
1353890340,1.0
1353890460,1.0
1353890520,1.0
1353892080,1.0
1353893100,1.0
1353893160,1.0
1353894120,1.0
1353895020,1.0
1353895080,1.0
1353895440,1.0
1353896400,1.0
1353896880,1.0
1353896940,1.0
1353898560,1.0
1353898680,1.0
1353899880,1.0
1353899940,1.0
1353906360,1.0
1353906840,1.0
1353907500,1.0
1353907860,1.0
1353908100,1.0
1353910920,1.0
1353911040,1.0
1353912180,1.0
1353912300,1.0
1353915480,1.0
1353915540,1.0
1353915660,1.0
1353915720,1.0
1353915780,1.0
1353915840,1.0
1353915900,1.0
1353916620,1.0
1353916680,1.0
1353916860,1.0
1353917040,1.0
1353917640,1.0
1353917820,1.0
1353917880,1.0
1353919500,1.0
1353920160,1.0
1353920580,1.0
1353922680,1.0
1353926040,1.0
1353927540,1.0
1353927600,1.0
1353928020,1.0
1353930060,1.0
1353931380,1.0
1353936900,1.0
1353937200,1.0
1353937260,1.0
1353937320,1.0
1353937920,1.0
1353937980,1.0
1353938040,1.0
1353938100,1.0
1353938160,1.0
1353938400,1.0
1353938580,1.0
1353938640,1.0
1353938760,1.0
1353938820,1.0
1353938880,1.0
1353939060,1.0
1353939120,1.0
1353939660,1.0
1353940500,1.0
1353941160,1.0
1353941640,1.0
1353942060,1.0
1353944220,1.0
1353945900,1.0
1353946500,1.0
1353946560,1.0
1353946740,1.0
1353946800,1.0
1353946920,1.0
1353947040,1.0
1353947100,1.0
1353947160,1.0
1353947220,1.0
1353947280,1.0
1353947340,1.0
1353947400,1.0
1353947460,1.0
1353947520,1.0
1353947580,1.0
1353947640,1.0
1353947700,1.0
1353947760,1.0
1353947940,1.0
1353948060,1.0
1353948120,1.0
1353948180,1.0
1353948240,1.0
1353948300,1.0
1353948360,1.0
1353948420,1.0
1353948480,1.0
1353948540,1.0
1353948600,1.0
1353948660,1.0
1353948720,1.0
1353950280,1.0
1353950940,1.0
1353952200,1.0
1353952500,1.0
1353952860,1.0
1353954360,1.0
1353954420,1.0
1353955980,1.0
1353956100,1.0
1353956640,1.0
1353957120,1.0
1353957780,1.0
1353959520,1.0
1353960180,1.0
1353960780,1.0
1353962040,1.0
1353962460,1.0
1353963960,1.0
1353964020,1.0
1353964320,1.0
1353964380,1.0
1353964500,1.0
1353964560,1.0
1353968520,1.0
1353968880,1.0
1353968940,1.0
1353969180,1.0
1353969480,1.0
1353969900,1.0
1353970140,1.0
1353970200,1.0
1353970560,1.0
1353970920,1.0
1353971040,1.0
1353971280,1.0
1353971580,1.0
1353971640,1.0
1353973080,1.0
1353973140,1.0
1353973200,1.0
1353973500,1.0
1353978960,1.0
1353979140,1.0
1353979200,1.0
1353981000,1.0
1353981660,1.0
1353982260,1.0
1353982440,1.0
1353994020,1.0
1353994800,1.0
1353998460,1.0
1353998760,1.0
1353998820,1.0
1353999240,1.0
1353999360,1.0
1354001460,1.0
1354002120,1.0
1354003980,1.0
1354004040,1.0
1354004100,1.0
1354004220,1.0
1354005300,1.0
1354005660,1.0
1354006140,1.0
1354007100,1.0
1354007580,1.0
1354008540,1.0
1354008660,1.0
1354010280,1.0
1354010760,1.0
1354010820,1.0
1354010940,1.0
1354011120,1.0
1354011780,1.0
1354011900,1.0
1354013640,1.0
1354014300,1.0
1354014480,1.0
1354014960,1.0
1354015080,1.0
1354015200,1.0
1354015500,1.0
1354015680,1.0
1354015800,1.0
1354017180,1.0
1354018200,1.0
1354019160,1.0
1354019220,1.0
1354019280,1.0
1354019340,1.0
1354019400,1.0
1354019880,1.0
1354020060,1.0
1354020840,1.0
1354020900,1.0
1354021620,1.0
1354022100,1.0
1354022400,1.0
1354022460,1.0
1354022520,1.0
1354023120,1.0
1354023660,1.0
1354023780,1.0
1354024080,1.0
1354024920,1.0
1354028220,1.0
1354028580,1.0
1354028880,1.0
1354029480,1.0
1354029600,1.0
1354029660,1.0
1354029720,1.0
1354029780,1.0
1354030080,1.0
1354030740,1.0
1354031100,1.0
1354031220,1.0
1354032480,1.0
1354033200,1.0
1354034700,1.0
1354036260,1.0
1354036740,1.0
1354036800,1.0
1354036860,1.0
1354037040,1.0
1354037280,1.0
1354037400,1.0
1354037580,1.0
1354037640,1.0
1354037700,1.0
1354037760,1.0
1354038240,1.0
1354038300,1.0
1354038360,1.0
1354038420,1.0
1354038840,1.0
1354039440,1.0
1354039560,1.0
1354040820,1.0
1354041240,1.0
1354044000,1.0
1354044780,1.0
1354045320,1.0
1354045380,1.0
1354045440,1.0
1354045500,1.0
1354045560,1.0
1354045620,1.0
1354046640,1.0
1354047060,1.0
1354047300,1.0
1354047720,1.0
1354047960,1.0
1354048020,1.0
1354048560,1.0
1354048620,1.0
1354048680,1.0
1354051380,1.0
1354052100,1.0
1354052160,1.0
1354053300,1.0
1354053840,1.0
1354054140,1.0
1354054260,1.0
1354054740,1.0
1354054800,1.0
1354056960,1.0
1354057620,1.0
1354057740,1.0
1354058400,1.0
1354059960,1.0
1354062180,1.0
1354062480,1.0
1354062540,1.0
1354062600,1.0
1354062840,1.0
1354067160,1.0
1354067700,1.0
1354067820,1.0
1354068480,1.0
1354068660,1.0
1354069140,1.0
1354069320,1.0
1354069800,1.0
1354069920,1.0
1354070460,1.0
1354070580,1.0
1354071240,1.0
1354072320,1.0
1354077720,1.0
1354077840,1.0
1354078080,1.0
1354078380,1.0
1354082220,1.0
1354082460,1.0
1354082520,1.0
1354082640,1.0
1354085880,1.0
1354087500,1.0
1354087680,1.0
1354088040,1.0
1354090080,1.0
1354092240,1.0
1354092780,1.0
1354093620,1.0
1354094100,1.0
1354096200,1.0
1354096320,1.0
1354096380,1.0
1354096920,1.0
1354097400,1.0
1354097460,1.0
1354098120,1.0
1354098180,1.0
1354099440,1.0
1354099500,1.0
1354099680,1.0
